Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,CompositeDepth5y,Sector,Region,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
06-Mar-19,DOX,Amdocs Ltd,GG2862,SNRFOR,USD,XR14,Composite,0.09%,0.10%,0.11%,0.14%,0.27%,0.27%,0.34%,,,,40%,2,Communications and Technology,Europe,BBB,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,DPL,DPL Inc,2F65BC,SNRFOR,USD,XR14,Composite,1.05%,1.07%,1.89%,2.42%,3.39%,3.69%,4.01%,4.04%,3.97%,3.75%,40%,4,Utilities,N.Amer,BBB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DPW,Deutsche Post AG,DEAB47,SNRFOR,EUR,MM14,Composite,0.07%,0.09%,0.15%,0.21%,0.31%,0.45%,0.50%,0.52%,0.54%,0.56%,40%,7,Industrial,Europe,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DPWUAE,DP World Ltd,MOAD55,SNRFOR,USD,CR14,Composite,0.54%,0.64%,0.78%,0.93%,1.37%,1.74%,1.88%,1.95%,1.99%,2.05%,25%,5,,MiddleEast,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DRE,Duke Rlty Corp,28A852,SNRFOR,USD,XR14,Composite,,0.19%,,,1.03%,1.22%,1.34%,,,,40%,2,Financial,N.Amer,BBB,BB,,Thin,,,Thin,Thin,Thin,,,,Thin
06-Mar-19,DRE-DukeRtyLP,DUKE Rlty Ltd PARTNERSHIP,28A8JG,SNRFOR,USD,XR14,Composite,0.12%,0.16%,0.33%,0.49%,0.85%,1.11%,1.26%,1.27%,1.28%,1.19%,40%,6,Financial,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,CcyGrp,CcyGrp
06-Mar-19,DRI,Darden Restaurants Inc,25A8AD,SNRFOR,USD,XR14,Composite,0.07%,0.09%,0.14%,0.23%,0.46%,0.69%,0.85%,0.94%,0.96%,1.07%,40%,5,Consumer Cyclical,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DRYMIX,Dry Mix Solutions Investissements,FI37DX,SECDOM,EUR,MM14,Composite,0.05%,0.08%,0.14%,0.16%,0.40%,0.74%,1.05%,1.28%,1.38%,1.65%,40%,5,,Europe,B,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DRYMIX,Dry Mix Solutions Investissements,FI37DX,SNRFOR,EUR,MM14,Composite,0.05%,0.08%,0.14%,0.16%,0.40%,0.74%,1.05%,1.28%,1.38%,1.65%,40%,5,,Europe,B,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DT,Deutsche Telekom AG,2H66BC,SNRFOR,EUR,MM14,Composite,0.06%,0.08%,0.14%,0.19%,0.37%,0.55%,0.66%,0.71%,0.73%,0.76%,40%,11,Communications and Technology,Europe,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DT-TMobileUS,T Mobile USA Inc,8F97DO,SNRFOR,USD,XR14,Composite,0.22%,0.22%,0.37%,0.59%,1.20%,1.49%,1.71%,1.90%,1.96%,1.97%,40%,7,Communications and Technology,N.Amer,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DTC,Domtar Inc,27CCB7,SNRFOR,USD,XR14,Composite,0.07%,0.08%,0.16%,0.31%,0.79%,1.24%,1.48%,1.64%,1.71%,1.78%,40%,2,Materials,N.Amer,BBB,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,DTE,D T E Engy Co,2F6664,SNRFOR,USD,XR14,Composite,0.08%,0.11%,0.20%,0.31%,0.55%,0.72%,0.88%,1.00%,1.05%,0.98%,40%,6,Utilities,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DUBAELE,Dubai Electricity Water Auth,MOAG96,SNRFOR,USD,CR14,Composite,,0.19%,0.29%,0.63%,1.30%,1.70%,1.90%,,,,25%,2,,MiddleEast,BBB,BB,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,DUBGOV,Dubai Govt,MOAGBN,SNRFOR,USD,CR14,Composite,0.59%,0.68%,0.79%,0.89%,1.31%,1.44%,1.53%,1.52%,1.51%,1.49%,25%,3,,MiddleEast,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,Thin,Thin,CcyGrp
06-Mar-19,DUENER,Duke Energy Progress LLC,28A86W,SNRFOR,USD,XR14,Composite,0.52%,0.52%,0.52%,0.53%,0.55%,0.57%,0.58%,0.58%,0.58%,0.58%,40%,3,,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DUFRONE,DUFRY ONE BV,NPAFBJ,SNRFOR,EUR,MM14,Composite,0.26%,0.37%,0.80%,1.26%,2.27%,3.07%,3.37%,3.58%,3.67%,3.64%,40%,6,,Europe,BB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DUKECO,Duke Energy Carolinas LLC,28A85G,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.07%,0.11%,0.21%,0.32%,0.39%,0.45%,0.48%,0.51%,40%,5,Utilities,N.Amer,A,AA,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DUKEENAB,Duke Energy IN LLC,28A86Y,SNRFOR,USD,XR14,Composite,0.17%,0.18%,0.22%,0.26%,0.33%,0.40%,0.43%,0.47%,0.49%,0.51%,40%,3,,N.Amer,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DVBSE,DVB Bk SE,DF55AN,SNRFOR,EUR,MM14,Composite,0.90%,1.16%,1.21%,1.24%,1.29%,1.34%,1.42%,1.45%,1.47%,1.47%,40%,2,Financial,Europe,A,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,DVN,Devon Engy Corp,2H68GV,SNRFOR,USD,XR14,Composite,0.09%,0.13%,0.22%,0.43%,1.00%,1.36%,1.59%,1.73%,1.85%,1.85%,40%,12,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DVN-OELC,DEVON OEI Oper LLC,2H698G,SNRFOR,USD,XR14,Composite,0.12%,0.12%,0.21%,0.42%,1.00%,1.34%,1.59%,1.76%,1.86%,1.98%,40%,3,Energy,N.Amer,,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,DXCTEC,DXC TECH CO,2F68AQ,SNRFOR,USD,XR14,Composite,0.15%,0.18%,0.31%,0.52%,1.08%,1.45%,1.62%,1.72%,1.83%,1.90%,40%,9,,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,DZBK,DZ Bk AG,DF59F6,SNRFOR,EUR,MM14,Composite,0.22%,0.30%,0.39%,0.48%,0.64%,0.71%,0.75%,,,,40%,3,Financial,Europe,AA,BBB,Thin,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,EASYP,easyJet plc,GIBA6U,SNRFOR,EUR,MM14,Composite,0.43%,0.46%,0.56%,0.67%,1.03%,1.38%,1.66%,1.83%,1.92%,2.01%,40%,3,,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EBARA,Ebara Corp,29FE75,SNRFOR,JPY,CR14,Composite,0.07%,0.10%,0.17%,0.25%,0.46%,0.64%,0.70%,0.70%,0.70%,0.70%,35%,4,Industrial,Asia,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EBAY,eBay Inc.,29FEA6,SNRFOR,USD,XR14,Composite,0.84%,0.90%,0.93%,0.95%,1.01%,1.03%,1.06%,1.00%,,,40%,2,,N.Amer,BBB,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,Thin
06-Mar-19,EBRD,Eurpn Bk for Recon & Dev,2BHFCG,SNRFOR,USD,CR14,Composite,0.20%,0.19%,0.20%,0.21%,0.28%,0.40%,0.48%,0.56%,0.60%,0.66%,40%,2,Government,Supra,AAA,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ECACN,EnCana Corp,2BB755,SNRFOR,USD,XR14,Composite,0.10%,0.14%,0.27%,0.49%,1.02%,1.43%,1.66%,1.81%,1.89%,1.96%,40%,13,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ECACN-ESH,Endurance Specialty Hldgs Ltd,GJ33CG,SNRFOR,USD,XR14,Composite,1.75%,1.82%,2.01%,2.14%,2.58%,2.58%,2.59%,2.59%,2.59%,2.60%,40%,2,Financial,N.Amer,A,B,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ECL,Ecolab Inc,29FGEB,SNRFOR,USD,XR14,Composite,,,,,0.79%,0.93%,1.05%,1.13%,1.16%,1.20%,40%,2,Consumer Stable,N.Amer,BBB,BBB,,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ECUA,Rep of Ecuador,PX85AV,SNRFOR,USD,CR14,Composite,4.65%,5.05%,5.40%,5.64%,6.86%,7.13%,7.24%,7.27%,7.28%,7.31%,25%,3,Government,Lat.Amer,B,CCC,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ED,Consol Edison Inc,229A26,SNRFOR,USD,XR14,Composite,0.10%,0.11%,0.19%,0.28%,0.47%,0.58%,0.70%,0.70%,0.72%,0.74%,40%,4,Utilities,N.Amer,BBB,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ED-NewYork,Consol Edison Co NY Inc,229A22,SNRFOR,USD,XR14,Composite,0.08%,0.09%,0.19%,0.28%,0.51%,0.62%,0.74%,0.74%,0.77%,0.79%,40%,5,Utilities,N.Amer,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EDF,Electricite de France,FHBD4H,SNRFOR,EUR,MM14,Composite,0.09%,0.12%,0.20%,0.29%,0.54%,0.80%,1.07%,1.16%,1.21%,1.28%,40%,13,Government,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EDF,Electricite de France,FHBD4H,SUBLT2,EUR,MM14,Composite,0.13%,0.18%,0.30%,0.44%,0.82%,1.21%,1.61%,1.75%,1.83%,1.94%,20%,13,Government,Europe,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EDFENEAF,EDF ENERGY LTD,GIBC5V,SNRFOR,EUR,MM14,Composite,0.09%,0.11%,0.20%,0.30%,0.56%,0.81%,1.07%,1.21%,1.28%,1.35%,40%,2,,Europe,,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,EDP,EDP Energias de Portugal SA,X3DGB7,SNRFOR,EUR,MM14,Composite,0.10%,0.15%,0.24%,0.35%,0.72%,1.04%,1.28%,1.45%,1.48%,1.50%,40%,7,Utilities,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EDP,EDP Energias de Portugal SA,X3DGB7,SUBLT2,EUR,MM14,Composite,0.14%,0.23%,0.36%,0.52%,1.09%,1.57%,1.93%,2.20%,2.25%,2.29%,20%,7,Utilities,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EDP-FinBV,EDP Fin BV,NPAGFW,SNRFOR,EUR,MM14,Composite,0.11%,0.13%,0.21%,0.33%,0.73%,1.11%,1.36%,1.46%,1.55%,1.64%,40%,9,Utilities,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EEEKGA-FinBV,Coca Cola HBC Fin BV,NP29EE,SNRFOR,EUR,MM14,Composite,,0.18%,0.24%,0.31%,0.63%,0.88%,1.10%,,,,40%,2,Consumer Stable,Europe,BBB,BBB,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,EEP,Enbridge Engy Partners LP,2BB75R,SNRFOR,USD,XR14,Composite,0.24%,0.33%,0.57%,0.79%,1.30%,1.59%,1.76%,1.95%,2.03%,1.81%,40%,8,Energy,N.Amer,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EFHC-Oncor,Oncor Elec Delivery Co LLC,6EA54V,SECDOM,USD,XR14,Composite,,,,0.48%,0.69%,0.78%,0.86%,0.86%,0.86%,0.86%,40%,2,Utilities,N.Amer,A,BBB,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,EFHC-Oncor,Oncor Elec Delivery Co LLC,6EA54V,SNRFOR,USD,XR14,Composite,,,,0.48%,0.69%,0.78%,0.86%,0.86%,0.86%,0.86%,40%,2,Utilities,N.Amer,A,BBB,,,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,EFX,Equifax Inc,2BD86B,SNRFOR,USD,XR14,Composite,,0.05%,0.08%,0.12%,0.23%,0.26%,0.31%,0.31%,,,40%,2,Communications and Technology,N.Amer,BBB,A,,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,Thin
06-Mar-19,EGYPT,Arab Rep Egypt,MN5AC8,SNRFOR,USD,CR14,Composite,1.75%,2.02%,2.43%,2.78%,3.30%,3.67%,3.90%,3.94%,3.99%,4.07%,24.29%,7,Government,Africa,B,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EIB,Eurpn Invt Bk,2BHFFD,SNRFOR,USD,CR14,Composite,0.08%,0.10%,0.14%,0.16%,0.25%,0.34%,0.44%,,0.50%,0.53%,40%,2,Government,Supra,AAA,AA,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,Thin,Thin,Thin
06-Mar-19,EIBC,Expt Import Bk of China,Y05BE8,SNRFOR,USD,CR14,Composite,0.09%,0.10%,0.19%,0.29%,0.55%,0.80%,1.00%,1.04%,1.07%,1.12%,40%,7,Government,Asia,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EIBKOR,Expt Import Bk Korea,3D2369,SNRFOR,USD,CR14,Composite,0.07%,0.08%,0.13%,0.18%,0.32%,0.47%,0.58%,0.61%,0.62%,0.64%,40%,4,Financial,Asia,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EILEAB,Eileme 2 AB publ,WY6955,SNRFOR,EUR,MM14,Composite,0.09%,0.12%,0.20%,0.27%,0.41%,0.51%,0.62%,0.71%,0.75%,0.74%,40%,5,,Europe,,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EISAI,Eisai Co Ltd,JK3AD7,SNRFOR,JPY,CR14,Composite,,0.27%,0.35%,0.43%,0.63%,0.80%,0.94%,,,,35%,2,Consumer Stable,Asia,,BB,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,EIX,Edison Intl,2A9122,SNRFOR,USD,XR14,Composite,1.50%,1.50%,1.50%,1.50%,1.50%,1.50%,1.50%,1.50%,1.50%,1.50%,40%,2,Utilities,N.Amer,BBB,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,EIX-EdMisEnergy,Edison Mission Engy,2A9125,SNRFOR,USD,XR14,Composite,,,,,27.75%,27.40%,27.25%,,,,48.50%,2,Utilities,N.Amer,,CCC,,,,,Thin,Thin,Thin,,,,Thin
06-Mar-19,EIX-SouCalEd,Sthn CA Edison Co,8C6640,SNRFOR,USD,XR14,Composite,0.13%,0.17%,0.30%,0.44%,0.80%,0.98%,1.16%,1.26%,1.31%,1.36%,40%,3,Utilities,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EJRAIL,East Japan Rwy Co,JK37DG,SNRFOR,JPY,CR14,Composite,0.05%,0.06%,0.09%,0.14%,0.25%,0.32%,0.38%,0.39%,0.40%,0.43%,35%,8,Industrial,Asia,AA,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EL,Estee Lauder Cos Inc,569C7C,SNRFOR,USD,XR14,Composite,0.26%,0.30%,0.36%,0.42%,0.59%,0.68%,0.76%,,,,40%,2,Consumer Stable,N.Amer,A,BBB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,ELEBEL,Electrabel,BE79DP,SNRFOR,EUR,MM14,Composite,,0.20%,0.36%,0.56%,0.80%,0.91%,0.97%,,,,40%,2,Energy,Europe,A,BB,,Thin,Thin,Thin,Thin,Thin,Thin,,,,Thin
06-Mar-19,ELEBRA,Centrais Eletricas Brasileiras SA,PR4AD9,SNRFOR,USD,CR14,Composite,1.84%,1.90%,1.99%,2.07%,2.24%,2.34%,2.44%,2.49%,2.51%,2.52%,22.50%,2,Utilities,Lat.Amer,BB,B,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ELESM,Endesa S A,2BB7DV,SNRFOR,EUR,MM14,Composite,0.12%,0.14%,0.22%,0.32%,0.61%,0.82%,0.98%,0.98%,0.99%,0.99%,40%,8,Utilities,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ELIA,Elia Sys Operator SA NV,BE8BBB,SNRFOR,EUR,MM14,Composite,0.16%,0.13%,0.26%,0.37%,0.62%,0.80%,0.93%,0.94%,0.94%,0.94%,40%,3,Utilities,Europe,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ELIAC,Elisa Oyj,XYAE5F,SNRFOR,EUR,MM14,Composite,0.15%,0.23%,0.41%,0.61%,1.02%,1.29%,1.50%,1.59%,1.63%,1.66%,40%,3,Communications and Technology,Europe,BBB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ELISSA,Eli,FHBGDL,SNRFOR,EUR,MM14,Composite,0.15%,0.23%,0.41%,0.62%,1.05%,1.39%,1.64%,1.74%,1.81%,1.90%,40%,5,,Europe,BB,BB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,ELPASAL,El Paso LLC,2AB9EP,SNRFOR,USD,XR14,Composite,0.08%,0.14%,0.23%,0.36%,0.65%,1.25%,1.43%,1.53%,1.57%,1.47%,40%,6,Energy,N.Amer,,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ELPWRD,Elec Pwr Dev Co Ltd,JK3BA6,SNRFOR,JPY,CR14,Composite,0.15%,0.17%,0.22%,0.28%,0.41%,0.52%,0.57%,0.63%,0.68%,0.78%,35%,2,Utilities,Asia,A,A,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ELSALV,Rep El Salvador,2ABBFC,SNRFOR,USD,CR14,Composite,2.11%,2.39%,2.77%,3.03%,3.58%,4.05%,4.14%,4.12%,4.15%,4.18%,25%,5,Government,Lat.Amer,B,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ELTLX,AB Electrolux,0B11AH,SNRFOR,EUR,MM14,Composite,0.04%,0.05%,0.09%,0.15%,0.34%,0.51%,0.66%,0.73%,0.77%,0.81%,40%,7,Consumer Cyclical,Europe,A,A,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EMBR,Embraer SA,2B98AC,SNRFOR,USD,CR14,Composite,2.76%,3.08%,3.48%,3.72%,4.54%,5.02%,,,,,25%,2,,Lat.Amer,BBB,CCC,Thin,Thin,Thin,Thin,Thin,Thin,,,,,Thin
06-Mar-19,EMBRQ,Embarq Corp,2B97FM,SNRFOR,USD,XR14,Composite,0.34%,0.57%,1.06%,1.66%,2.97%,3.44%,3.81%,4.01%,4.09%,4.14%,40%,5,,N.Amer,BB,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EMCO,Emc Corp,28EEAC,SNRFOR,USD,XR14,Composite,0.09%,0.28%,0.35%,0.46%,0.71%,0.73%,0.75%,,,,40%,3,,N.Amer,BB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,,,,CcyGrp
06-Mar-19,EMIABD,Emirate of Abu Dhabi,MM167Y,SNRFOR,USD,CR14,Composite,0.13%,0.15%,0.23%,0.32%,0.59%,0.79%,0.96%,1.01%,1.07%,1.13%,25%,6,,MiddleEast,AA,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EMIG,EMI Group Ltd,GJ338L,SNRFOR,EUR,MM14,Composite,1.05%,1.27%,1.47%,1.72%,2.23%,2.36%,2.54%,2.65%,2.79%,3.05%,58.33%,3,Consumer Cyclical,Europe,,B,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EMN,Eastman Chem Co,29EB75,SNRFOR,USD,XR14,Composite,0.09%,0.10%,0.19%,0.32%,0.64%,0.88%,1.04%,1.12%,1.21%,1.22%,40%,10,Materials,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,Thin,Thin,Thin,CcyGrp
06-Mar-19,EMNBD,Emirates NBD PJSC,MQ42B8,SNRFOR,USD,CR14,Composite,,,,0.68%,1.31%,,,,,,24.47%,2,,MiddleEast,A,BB,,,,Thin,Thin,,,,,,Thin
06-Mar-19,EMNBD,Emirates NBD PJSC,MQ42B8,SUBLT2,USD,CR14,Composite,,,,1.10%,1.51%,,,,,,24.47%,2,,MiddleEast,A,BB,,,,Thin,Thin,,,,,,Thin
06-Mar-19,EMR,Emerson Elec Co,2BA112,SNRFOR,USD,XR14,Composite,0.08%,0.10%,0.17%,0.25%,0.43%,0.61%,0.76%,0.87%,0.92%,0.97%,40%,6,Industrial,N.Amer,A,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,EMRTS,Emirates,MQ433T,SNRFOR,USD,CR14,Composite,0.58%,0.68%,0.78%,0.91%,1.38%,1.72%,1.76%,2.02%,1.84%,1.90%,25.31%,2,,MiddleEast,,BB,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin,Thin
06-Mar-19,ENB,Enbridge Inc,2BB75N,SNRFOR,USD,XR14,Composite,0.11%,0.14%,0.22%,0.32%,0.65%,1.00%,1.21%,1.34%,1.40%,1.43%,40%,12,Energy,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
06-Mar-19,ENB,Enbridge Inc,2BB75N,SUBLT2,USD,XR14,Composite,0.16%,0.21%,0.31%,0.46%,0.93%,1.43%,1.72%,1.90%,2.00%,2.05%,20%,12,Energy,N.Amer,BBB,BBB,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp,CcyGrp
