"Date","Timezone","Ticker","ShortName","RedCode","Tier","Ccy","DocClause","Spread6m","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","Spread7y","Spread10y","Spread15y","Spread20y","Spread30y","Recovery","DataRating","Sector","Region","Country","AvRating","ImpliedRating"
"06-MAR-19","E","WARNMED","Warner Media LLC","9C798I","SUBLT2","USD","XR14","0.118665%","0.200624%","0.35980999999999996%","0.640846%","0.91298%","1.2166059999999999%","1.5879919999999998%","1.826736%","1.755969%","1.935895%","1.8102010000000002%","20%","","Consumer Services","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","WDC","Westn Digital Corp","9ED912","SNRFOR","USD","XR14","0.590218%","0.647357%","0.833675%","1.068576%","1.4248800000000001%","1.6725819999999998%","2.0519510000000003%","2.446933%","","","","40%","","Technology","N.Amer","United States","BB","BB"
"06-MAR-19","E","WEATHIN","Weatherford Intl LLC","9DB77M","SNRFOR","EUR","MR14","19.465203%","16.427487%","17.024399000000003%","18.56788%","19.622213%","19.617939%","17.75283%","15.788834%","","","","40%","","Energy","N.Amer","United States","CCC","CCC"
"06-MAR-19","E","WEATHIN","Weatherford Intl LLC","9DB77M","SNRFOR","USD","MR14","19.465203%","16.427487%","17.024399000000003%","18.56788%","19.622213%","19.617939%","17.75283%","15.788834%","","","","40%","","Energy","N.Amer","United States","CCC","CCC"
"06-MAR-19","E","WEATHIN","Weatherford Intl LLC","9DB77M","SNRFOR","USD","XR14","19.238118%","16.245919999999998%","16.839705%","18.370321%","19.411429%","19.403626%","17.557196%","15.616305%","","","","40%","","Energy","N.Amer","United States","CCC","CCC"
"06-MAR-19","E","WECENE","WEC Energy Group Inc","9BBCC3","SNRFOR","USD","MR14","0.141573%","0.21781399999999998%","0.36842400000000003%","0.518119%","0.655027%","0.7982049999999999%","0.9208900000000001%","1.039665%","1.236092%","1.355884%","1.203176%","40%","","Utilities","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","WECENE","WEC Energy Group Inc","9BBCC3","SNRFOR","USD","XR14","0.136896%","0.210642%","0.356292%","0.501031%","0.633461%","0.771991%","0.8908019999999999%","1.005929%","1.196454%","1.312743%","1.16443%","40%","","Utilities","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","WECENE","WEC Energy Group Inc","9BBCC3","SUBLT2","USD","MR14","0.141573%","0.21777799999999997%","0.368258%","0.517778%","0.6545869999999999%","0.797787%","0.92069%","1.039789%","1.2373189999999998%","1.358129%","1.202944%","20%","","Utilities","N.Amer","United States","BBB","BBB"
"06-MAR-19","E","WEINBG","Wienerberger Ag","AJE8BC","SNRFOR","EUR","CR14","1.9140150000000002%","2.198792%","2.884972%","3.4863020000000002%","3.77808%","3.836092%","3.972104%","4.032208000000001%","4.08117%","4.0969169999999995%","4.112707%","38.75%","","Industrials","Europe","Austria","BB","CCC"
"06-MAR-19","E","WEINBG","Wienerberger Ag","AJE8BC","SNRFOR","EUR","MM14","1.8254679999999999%","2.0970940000000002%","2.751797%","3.3261110000000005%","3.604753%","3.659602%","3.7893839999999996%","3.8467420000000003%","3.8940040000000002%","3.9099660000000003%","3.926743%","38.75%","","Industrials","Europe","Austria","BB","CCC"
"06-MAR-19","E","WEINBG","Wienerberger Ag","AJE8BC","SNRFOR","USD","MM14","1.8254679999999999%","2.0970940000000002%","2.751797%","3.3261110000000005%","3.604753%","3.659602%","3.7893839999999996%","3.8467420000000003%","3.8940040000000002%","3.9099660000000003%","3.926743%","38.75%","","Industrials","Europe","Austria","BB","CCC"
"06-MAR-19","E","WELLINC","Welltower Inc","9E544Q","SNRFOR","EUR","MR14","0.147211%","0.155449%","0.312687%","0.49951300000000004%","0.696063%","0.899088%","1.0229540000000001%","1.210798%","1.3008469999999999%","1.367578%","1.4119599999999999%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WELLINC","Welltower Inc","9E544Q","SNRFOR","EUR","XR14","0.142573%","0.150533%","0.302802%","0.48373499999999997%","0.67408%","0.870692%","0.990634%","1.172504%","1.259609%","1.324119%","1.366749%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WELLINC","Welltower Inc","9E544Q","SNRFOR","USD","MR14","0.147211%","0.155449%","0.312687%","0.49951300000000004%","0.696063%","0.899088%","1.0229540000000001%","1.210798%","1.3008469999999999%","1.367578%","1.4119599999999999%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WELLINC","Welltower Inc","9E544Q","SNRFOR","USD","XR14","0.142573%","0.150533%","0.302802%","0.48373499999999997%","0.67408%","0.870692%","0.990634%","1.172504%","1.259609%","1.324119%","1.366749%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WENDINT","Wendys Intl LLC","9E55DN","SNRFOR","EUR","MR14","0.231097%","0.308632%","0.544398%","0.9591860000000001%","1.4351289999999999%","1.9737749999999998%","2.4228050000000003%","2.556189%","3.342907%","3.419988%","3.244267%","40%","","Consumer Services","N.Amer","United States","CCC","B"
"06-MAR-19","E","WENDINT","Wendys Intl LLC","9E55DN","SNRFOR","EUR","XR14","0.22568200000000002%","0.301453%","0.531741%","0.936914%","1.401839%","1.929112%","2.366577%","2.496444%","3.2668009999999996%","3.341679%","3.1684200000000002%","40%","","Consumer Services","N.Amer","United States","CCC","B"
"06-MAR-19","E","WENDINT","Wendys Intl LLC","9E55DN","SNRFOR","USD","MR14","0.231097%","0.308632%","0.544398%","0.9591860000000001%","1.4351289999999999%","1.9737749999999998%","2.4228050000000003%","2.556189%","3.342907%","3.419988%","3.244267%","40%","","Consumer Services","N.Amer","United States","CCC","B"
"06-MAR-19","E","WENDINT","Wendys Intl LLC","9E55DN","SNRFOR","USD","XR14","0.22568200000000002%","0.301453%","0.531741%","0.936914%","1.401839%","1.929112%","2.366577%","2.496444%","3.2668009999999996%","3.341679%","3.1684200000000002%","40%","","Consumer Services","N.Amer","United States","CCC","B"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","CHF","MM14","0.080667%","0.12415%","0.266087%","0.448219%","0.659547%","0.8577009999999999%","1.280102%","1.4704570000000001%","1.5635739999999998%","1.5732650000000001%","1.587497%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","EUR","CR14","0.085063%","0.131%","0.280777%","0.47288199999999997%","0.695737%","0.904741%","1.350211%","1.551026%","1.649505%","1.660052%","1.675364%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","EUR","MM14","0.080667%","0.12415%","0.266087%","0.448219%","0.659547%","0.8577009999999999%","1.280102%","1.4704570000000001%","1.5635739999999998%","1.5732650000000001%","1.587497%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","GBP","MM14","0.080667%","0.12415%","0.266087%","0.448219%","0.659547%","0.8577009999999999%","1.280102%","1.4704570000000001%","1.5635739999999998%","1.5732650000000001%","1.587497%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","SEK","MM14","0.080667%","0.12415%","0.266087%","0.448219%","0.659547%","0.8577009999999999%","1.280102%","1.4704570000000001%","1.5635739999999998%","1.5732650000000001%","1.587497%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WENL","WENDEL","FOHB91","SNRFOR","USD","MM14","0.080667%","0.12415%","0.266087%","0.448219%","0.659547%","0.8577009999999999%","1.280102%","1.4704570000000001%","1.5635739999999998%","1.5732650000000001%","1.587497%","40%","","Financials","Europe","France","BBB","BB"
"06-MAR-19","E","WESAU","Wesfarmers Ltd","QZEDF7","SNRFOR","AUD","MR14","0.089292%","0.10042%","0.15862400000000001%","0.22024100000000002%","0.28827%","0.36689700000000003%","0.48506900000000003%","0.580407%","0.558237%","0.554447%","0.563788%","40%","","Consumer Services","Oceania","Australia","A","BBB"
"06-MAR-19","E","WESAU","Wesfarmers Ltd","QZEDF7","SNRFOR","EUR","MR14","0.090489%","0.107043%","0.178378%","0.25560499999999997%","0.342489%","0.44345599999999996%","0.600481%","0.7368669999999999%","0.762715%","0.7792140000000001%","0.8015589999999999%","40%","","Consumer Services","Oceania","Australia","A","BBB"
"06-MAR-19","E","WESAU","Wesfarmers Ltd","QZEDF7","SNRFOR","JPY","MR14","0.09366%","0.109526%","0.181161%","0.259006%","0.345802%","0.44682999999999995%","0.604473%","0.741992%","0.729936%","0.752028%","0.773685%","40%","","Consumer Services","Oceania","Australia","A","BBB"
"06-MAR-19","E","WESAU","Wesfarmers Ltd","QZEDF7","SNRFOR","USD","MR14","0.10001%","0.120038%","0.202045%","0.28608%","0.378518%","0.484626%","0.646433%","0.7848499999999999%","0.775421%","0.781516%","0.804255%","40%","","Consumer Services","Oceania","Australia","A","BBB"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","AUD","MR14","0.042845999999999995%","0.05219699999999999%","0.067291%","0.102006%","0.159676%","0.227961%","0.39108800000000005%","0.508821%","0.573646%","0.6433%","0.652484%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","EUR","MR14","0.042845999999999995%","0.05219699999999999%","0.067291%","0.102006%","0.159676%","0.227961%","0.39108800000000005%","0.508821%","0.573646%","0.6433%","0.652484%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","EUR","XR14","0.041749%","0.050920999999999994%","0.065664%","0.099569%","0.155888%","0.222574%","0.381891%","0.496856%","0.557467%","0.622636%","0.6339349999999999%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","JPY","MR14","0.042845999999999995%","0.05219699999999999%","0.067291%","0.102006%","0.159676%","0.227961%","0.39108800000000005%","0.508821%","0.573646%","0.6433%","0.652484%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","USD","MR14","0.042845999999999995%","0.05219699999999999%","0.067291%","0.102006%","0.159676%","0.227961%","0.39108800000000005%","0.508821%","0.573646%","0.6433%","0.652484%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTMWV","WESTROCK MWV LLC","9F758Y","SNRFOR","USD","XR14","0.041749%","0.050920999999999994%","0.065664%","0.099569%","0.155888%","0.222574%","0.381891%","0.496856%","0.557467%","0.622636%","0.6339349999999999%","40%","","Industrials","N.Amer","United States","BBB","AA"
"06-MAR-19","E","WESTRRK","WestRock RKT LLC","9F759K","SNRFOR","USD","MR14","0.27761%","0.285047%","0.43050700000000003%","0.566119%","0.7529710000000001%","0.9211489999999999%","1.033735%","1.177525%","1.2982479999999998%","1.356743%","1.412215%","40%","","Industrials","N.Amer","United States","","BB"
"06-MAR-19","E","WESTRRK","WestRock RKT LLC","9F759K","SNRFOR","USD","XR14","0.268868%","0.27605%","0.416912%","0.548242%","0.729196%","0.8920610000000001%","1.0010649999999999%","1.140263%","1.257072%","1.313627%","1.367179%","40%","","Industrials","N.Amer","United States","","BB"
"06-MAR-19","E","WESTUN","Westn Un Co","9EEH82","SNRFOR","CHF","XR14","0.261185%","0.33651699999999996%","0.544891%","0.808853%","1.072124%","1.3241589999999999%","1.552374%","1.7700520000000002%","1.940828%","2.010775%","1.838919%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WESTUN","Westn Un Co","9EEH82","SNRFOR","EUR","MR14","0.266846%","0.34357200000000004%","0.556322%","0.8258089999999999%","1.094565%","1.350654%","1.58475%","1.806918%","1.981137%","2.052464%","1.877363%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WESTUN","Westn Un Co","9EEH82","SNRFOR","EUR","XR14","0.261185%","0.33651699999999996%","0.544891%","0.808853%","1.072124%","1.3241589999999999%","1.552374%","1.7700520000000002%","1.940828%","2.010775%","1.838919%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WESTUN","Westn Un Co","9EEH82","SNRFOR","USD","MR14","0.266846%","0.34357200000000004%","0.556322%","0.8258089999999999%","1.094565%","1.350654%","1.58475%","1.806918%","1.981137%","2.052464%","1.877363%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WESTUN","Westn Un Co","9EEH82","SNRFOR","USD","XR14","0.261185%","0.33651699999999996%","0.544891%","0.808853%","1.072124%","1.3241589999999999%","1.552374%","1.7700520000000002%","1.940828%","2.010775%","1.838919%","40%","","Financials","N.Amer","United States","BBB","BB"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","AUD","MR14","0.154633%","0.19926100000000002%","0.278615%","0.353178%","0.441907%","0.5387270000000001%","0.726853%","0.87697%","0.997312%","1.051742%","1.112409%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","EUR","MM14","0.155388%","0.199717%","0.278529%","0.35262000000000004%","0.440765%","0.536953%","0.723849%","0.87299%","0.9853620000000001%","1.038904%","1.1069829999999998%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","EUR","MR14","0.154633%","0.19926100000000002%","0.278615%","0.353178%","0.441907%","0.5387270000000001%","0.726853%","0.87697%","0.997312%","1.051742%","1.112409%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","EUR","XR14","0.147947%","0.191638%","0.269358%","0.342315%","0.42917%","0.523937%","0.708081%","0.855001%","0.9656619999999999%","1.0182689999999999%","1.085046%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","JPY","MR14","0.146297%","0.189669%","0.258981%","0.334968%","0.41927600000000004%","0.506738%","0.684009%","0.827795%","0.946536%","0.948391%","1.013234%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","JPY","XR14","0.13997099999999998%","0.182414%","0.250377%","0.324665%","0.40718899999999997%","0.49282299999999996%","0.666334%","0.807045%","0.916464%","0.918012%","0.988314%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","USD","CR14","0.15804300000000002%","0.20189800000000002%","0.27948399999999995%","0.352511%","0.43932%","0.534054%","0.718099%","0.8649399999999999%","0.975552%","1.028197%","1.095055%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","USD","MM14","0.155388%","0.199717%","0.278529%","0.35262000000000004%","0.440765%","0.536953%","0.723849%","0.87299%","0.9853620000000001%","1.038904%","1.1069829999999998%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","USD","MR14","0.154633%","0.19926100000000002%","0.278615%","0.353178%","0.441907%","0.5387270000000001%","0.726853%","0.87697%","0.997312%","1.051742%","1.112409%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SNRFOR","USD","XR14","0.147947%","0.191638%","0.269358%","0.342315%","0.42917%","0.523937%","0.708081%","0.855001%","0.9656619999999999%","1.0182689999999999%","1.085046%","40%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SUBLT2","EUR","MR14","0.25336400000000003%","0.353098%","0.47877500000000006%","0.5812539999999999%","0.700133%","0.834621%","1.135005%","1.354676%","1.546311%","1.610216%","1.697303%","22.222222%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SUBLT2","EUR","XR14","0.24240799999999998%","0.339594%","0.462866%","0.563368%","0.679937%","0.811687%","1.105687%","1.320723%","1.497467%","1.55899%","1.654874%","22.222222%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SUBLT2","USD","MR14","0.25336400000000003%","0.353098%","0.47877500000000006%","0.5812539999999999%","0.700133%","0.834621%","1.135005%","1.354676%","1.546311%","1.610216%","1.697303%","22.222222%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC","Wells Fargo & Co","9DDGBA","SUBLT2","USD","XR14","0.24240799999999998%","0.339594%","0.462866%","0.563368%","0.679937%","0.811687%","1.105687%","1.320723%","1.497467%","1.55899%","1.654874%","22.222222%","","Financials","N.Amer","United States","A","A"
"06-MAR-19","E","WFC-BankNA","Wells Fargo Bk NA","9DDH8V","SNRFOR","EUR","MR14","0.15781499999999998%","0.19478099999999998%","0.273118%","0.34471599999999997%","0.432882%","0.532587%","0.725693%","0.876506%","0.972788%","1.0370920000000001%","1.134468%","40%","","Financials","N.Amer","United States","AA","A"
"06-MAR-19","E","WFC-BankNA","Wells Fargo Bk NA","9DDH8V","SNRFOR","USD","MR14","0.15781499999999998%","0.19478099999999998%","0.273118%","0.34471599999999997%","0.432882%","0.532587%","0.725693%","0.876506%","0.972788%","1.0370920000000001%","1.134468%","40%","","Financials","N.Amer","United States","AA","A"
"06-MAR-19","E","WFC-BankNA","Wells Fargo Bk NA","9DDH8V","SNRFOR","USD","XR14","0.153206%","0.189064%","0.265077%","0.33456800000000003%","0.420138%","0.516906%","0.704313%","0.850616%","0.943914%","1.006129%","1.100233%","40%","","Financials","N.Amer","United States","AA","A"
"06-MAR-19","E","WFC-BankNA","Wells Fargo Bk NA","9DDH8V","SUBLT2","USD","MR14","0.23691099999999998%","0.29298599999999997%","0.411244%","0.5190560000000001%","0.651819%","0.801976%","1.0929710000000001%","1.3212760000000001%","1.469745%","1.570124%","1.723309%","20%","","Financials","N.Amer","United States","AA","A"
"06-MAR-19","E","WFC-BankNA","Wells Fargo Bk NA","9DDH8V","SUBLT2","USD","XR14","0.229992%","0.284387%","0.399137%","0.503779%","0.632638%","0.778382%","1.060822%","1.282347%","1.426258%","1.523433%","1.6715939999999998%","20%","","Financials","N.Amer","United States","AA","A"
"06-MAR-19","E","WFT","Weatherford Itl Ltd","GPE58H","SNRFOR","EUR","MR14","20.242289%","16.881826999999998%","16.866191%","18.222404%","18.972474000000002%","19.004534%","17.09499%","15.080388%","","","","39.666667%","","Energy","N.Amer","Bermuda","CCC","CCC"
"06-MAR-19","E","WFT","Weatherford Itl Ltd","GPE58H","SNRFOR","EUR","XR14","20.242289%","16.881826999999998%","16.866191%","18.222404%","18.972474000000002%","19.004534%","17.09499%","15.080388%","","","","39.666667%","","Energy","N.Amer","Bermuda","CCC","CCC"
"06-MAR-19","E","WFT","Weatherford Itl Ltd","GPE58H","SNRFOR","USD","MR14","20.242289%","16.881826999999998%","16.866191%","18.222404%","18.972474000000002%","19.004534%","17.09499%","15.080388%","","","","39.666667%","","Energy","N.Amer","Bermuda","CCC","CCC"
